Price,District,Ward,Time,Area
3 triệu/tháng, Quận Cầu Giấy, Phường Dịch Vọng,30/10/2019, 25m2
2.5 triệu/tháng, Quận Hà Đông, Phường Văn Quán,30/10/2019, 30m2
2 triệu/tháng, Quận Hà Đông, Phường Văn Quán,29/10/2019, 14m2
4 triệu/tháng, Quận Ba Đình, Phường Liễu Giai,28/10/2019, 28m2
4 triệu/tháng, Quận Cầu Giấy, Phường Yên Hòa,27/10/2019, 30m2
3 triệu/tháng, Quận Thanh Xuân, Phường Thanh Xuân Nam,21/10/2019, 29m2
1.5 triệu/tháng, Quận Thanh Xuân, Phường Khương Đình,17/10/2019, 12m2
1 triệu/tháng, Quận Hai Bà Trưng, Phường Minh Khai,16/10/2019, 30m2
2.45 triệu/tháng, Quận Ba Đình, Phường Đội Cấn,16/10/2019, 17m2
1.7 triệu/tháng, Quận Cầu Giấy, Phường Dịch Vọng Hậu,16/10/2019, 30m2
1.7 triệu/tháng, Quận Cầu Giấy, Phường Dịch Vọng Hậu,16/10/2019, 33m2
1.6 triệu/tháng, Quận Thanh Xuân, Phường Khương Mai,15/10/2019, 35m2
2 triệu/tháng, Huyện Gia Lâm,Địa chỉ: Xã Đông Dư,14/10/2019, 30m2
1.2 triệu/tháng, Quận Hai Bà Trưng, Phường Bạch Đằng,12/10/2019, 16m2
3.3 triệu/tháng, Quận Ba Đình, Phường Trúc Bạch,12/10/2019, 35m2
3 triệu/tháng, Quận Long Biên,Địa chỉ: Phường Ngọc Lâm,12/10/2019, 50m2
2 triệu/tháng, Quận Cầu Giấy, Phường Nghĩa Tân,12/10/2019, 20m2
1.4 triệu/tháng, Quận Đống Đa, Phường Láng Thượng,8/10/2019, 60m2
4.5 triệu/tháng, Quận Đống Đa, Phường Cát Linh,8/10/2019, 20m2
3 triệu/tháng, Quận Thanh Xuân, Phường Khương Đình,8/10/2019, 30m2
2.5 triệu/tháng, Quận Bắc Từ Liêm, Phường Thụy Phương,8/10/2019, 25m2
2.5 triệu/tháng, Quận Hà Đông, Phường Phúc La,7/10/2019, 40m2
2.7 triệu/tháng, Quận Hoàng Mai, Phường Hoàng Liệt,7/10/2019, 20m2
2.4 triệu/tháng, Quận Hoàng Mai, Phường Định Công,3/10/2019, 18m2
3.2 triệu/tháng, Quận Cầu Giấy, Phường Quan Hoa,2/10/2019, 32m2
5.5 triệu/tháng, Quận Cầu Giấy, Phường Dịch Vọng Hậu,1/10/2019, 50m2
1.8 triệu/tháng, Quận Hà Đông, Phường Văn Quán,1/10/2019, 15.5m2
3 triệu/tháng, Quận Hoàng Mai, Phường Tân Mai,1/10/2019, 18m2
1.7 triệu/tháng, Quận Hai Bà Trưng, Phường Quỳnh Mai,1/10/2019, 20m2
6 triệu/tháng, Quận Hoàn Kiếm, Phường Trần Hưng Đạo,30/09/2019, 30m2
4.8 triệu/tháng, Quận Cầu Giấy, Phường Trung Hòa,30/09/2019, 20m2
2.3 triệu/tháng, Quận Đống Đa, Phường Láng Thượng,19/09/2019, 18m2
1.6 triệu/tháng, Quận Thanh Xuân, Phường Nhân Chính,18/09/2019, 130m2
3 triệu/tháng, Quận Thanh Xuân, Phường Thanh Xuân Nam,17/09/2019, 18m2
Thỏa thuận, Quận Ba Đình, Phường Cống Vị,3/9/2019, 15m2
3 triệu/tháng, Quận Hai Bà Trưng, Phường Quỳnh Lôi,2/9/2019, 18m2
1.9 triệu/tháng, Quận Hà Đông, Phường Kiến Hưng,1/9/2019, 14m2
4 triệu/tháng, Quận Ba Đình, Phường Liễu Giai,29/08/2019, 28m2
2.5 triệu/tháng, Quận Hoàng Mai, Phường Yên Sở,28/08/2019, 50m2
3 triệu/tháng, Quận Thanh Xuân,Địa chỉ: Đường Lê Văn Lương,28/08/2019, 20m2
3 triệu/tháng, Quận Tây Hồ, Phường Yên Phụ,27/08/2019, 15m2
3 triệu/tháng, Quận Hai Bà Trưng, Phường Bách Khoa,27/08/2019, 36m2
1.8 triệu/tháng, Quận Đống Đa, Phường Khương Thượng,27/08/2019, 25m2
1.3 triệu/tháng, Quận Long Biên, Phường Việt Hưng,27/08/2019, 15m2
1.5 triệu/tháng, Quận Long Biên, Phường Đức Giang,26/08/2019, 30m2
1.5 triệu/tháng, Quận Hà Đông, Phường Văn Quán,25/08/2019, 11m2
2 triệu/tháng, Quận Hà Đông, Phường Văn Quán,25/08/2019, 15m2
500.000 đồng/tháng, Quận Hà Đông, Phường Vạn Phúc,22/08/2019, 44m2
1.5 triệu/tháng, Quận Hai Bà Trưng, Phường Trương Định,21/08/2019, 25m2
3 triệu/tháng, Quận Cầu Giấy, Phường Mai Dịch,19/08/2019, 25m2
3.2 triệu/tháng, Huyện Bắc Từ Liêm,Địa chỉ: phường Đông Ngạc,6/8/2019, 40m2
2.3 triệu/tháng, Quận Đống Đa, Phường Láng Thượng,5/8/2019, 20m2
1.8 triệu/tháng, Quận Cầu Giấy, Phường Mai Dịch,5/8/2019, 15m2
4.9 triệu/tháng, Quận Thanh Xuân, Phường Phương Liệt,4/8/2019, 51m2
1.2 triệu/tháng, Quận Tây Hồ, Phường Phú Thượng,18/07/2019, 20m2
1.8 triệu/tháng, TDP Phú Minh, Ngõ Việt Hà 18B,17/07/2019, 15m2
2.3 triệu/tháng, Quận Đống Đa, Phường Trung Phụng,6/7/2019, 20m2
1.3 triệu/tháng, Huyện Đông Anh, Xã Kim Chung,5/7/2019, 30m2
1 triệu/tháng, Huyện Gia Lâm, Xã Đình Xuyên,3/7/2019, 18m2
1.5 triệu/tháng, Quận Đống Đa, Phường Thổ Quan,3/7/2019, 16m2
2.8 triệu/tháng, Quận Hoàng Mai, Phường Định Công,3/7/2019, 18m2
1.4 triệu/tháng, Quận Thanh Xuân, Phường Phương Liệt,3/7/2019, 30m2
3.2 triệu/tháng, Quận Đống Đa, Phường Láng Thượng,24/06/2019, 20m2
1.7 triệu/tháng, Kim Chung,Địa chỉ: ngõ 19 Hậu Dưỡng,22/06/2019, 30m2
2 triệu/tháng, Quận Thanh Xuân, Phường Khương Trung,21/06/2019, 15m2
2.5 triệu/tháng, Quận Cầu Giấy, Phường Nghĩa Đô,21/06/2019, 26m2
2.9 triệu/tháng, Quận Đống Đa, Phường Hàng Bột,25/09/2016, 29m2
5 triệu/tháng, Quận Hoàng Mai, Phường Tân Mai,24/09/2016, 35m2
1 triệu/tháng, Quận Thanh Xuân, Phường Phương Liệt,23/09/2016, 16m2
1.7 triệu/tháng, Huyện Từ Liêm, Phường Phú Diễn,23/09/2016, 15m2
2.5 triệu/tháng, Quận Ba Đình, Phường Cống Vị,27/08/2016, 22m2
1.5 triệu/tháng, Huyện Từ Liêm, Xã Đông Ngạc,26/08/2016, 17m2
1.5 triệu/tháng, Quận Hoàng Mai, Phường Tương Mai,26/08/2016, 12m2
Thỏa thuận, Quận Long Biên,Địa chỉ: Phường Thạch Bàn,25/08/2016, 25m2
2.7 triệu/tháng, Quận Tây Hồ, Phường Xuân La,24/08/2016, 18m2
3 triệu/tháng, Quận Long Biên, Phường Bồ Đề,24/08/2016, 30m2
2.5 triệu/tháng, Quận Long Biên, Phường Bồ Đề,24/08/2016, 30m2
2.6 triệu/tháng, Quận Đống Đa, Phường Nam Đồng,18/08/2016, 25m2
Thỏa thuận, Huyện Từ Liêm, Phường Đức Thắng,16/08/2016, 16m2
1.2 triệu/tháng, Quận Hoàng Mai, Phường Mai Động,15/08/2016, 12m2
1 triệu/tháng, Huyện Thường Tín,Địa chỉ: Cao đẳng Truyền Hình,15/08/2016, 18m2
1.8 triệu/tháng, Quận Ba Đình, Phường Giảng Võ,14/08/2016, 16m2
1.5 triệu/tháng, Quận Cầu Giấy, Phường Mai Dịch,14/08/2016, 15m2
1.2 triệu/tháng, Quận Hà Đông, Phường Kiến Hưng,14/08/2016, 27m2
2.2 triệu/tháng, Quận Nam Từ Liêm, Xã Mỹ Đình,13/08/2016, 20m2
2 triệu/tháng, Quận Hai Bà Trưng, Phường Trương Định,13/08/2016, 15m2
1.5 triệu/tháng, Quận Hai Bà Trưng, Phường Bách Khoa,13/08/2016, 15m2
500.000 đồng/tháng, Quận Hà Đông, Phường Phú Lãm,13/08/2016, 12m2
1.9 triệu/tháng, Quận Hai Bà Trưng,Địa chỉ: Hoàng Mai,12/8/2016, 17m2
2.3 triệu/tháng, Quận Ba Đình, Phường Cống Vị,11/8/2016, 22m2
2.3 triệu/tháng, Quận Đống Đa, Phường Trung Liệt,11/8/2016, 20m2
2 triệu/tháng, Quận Đống Đa,Địa chỉ: Số 14 Thịnh Quang,10/8/2016, 20m2
2 triệu/tháng, Quận Long Biên, Phường Cự Khối,10/8/2016, 25m2
3.6 triệu/tháng, Quận Cầu Giấy, đường Cầu Giấy,10/8/2016, 28m2
Thỏa thuận, Quận Thanh Xuân, Phường Nhân Chính,10/8/2016, 25m2
3.2 triệu/tháng, Quận Hoàng Mai, Phường Hoàng Văn Thụ,9/8/2016, 32m2
2.2 triệu/tháng, Quận Thanh Xuân, Phường Khương Đình,9/8/2016, 30m2
2 triệu/tháng, Quận Hai Bà Trưng, Phường Minh Khai,9/8/2016, 25m2
2.5 triệu/tháng, Quận Hai Bà Trưng, Phường Vĩnh Tuy,9/8/2016, 20m2
2.5 triệu/tháng, Quận Hai Bà Trưng, Phường Bạch Mai,8/8/2016, 20m2
1 triệu/tháng, Từ Liêm,Địa chỉ: Học Viện Tài Chính,8/8/2016, 25m2
Thỏa thuận, Huyện Từ Liêm,Địa chỉ: 32,8/8/2016, 34m2
3 triệu/tháng, Quận Cầu Giấy, Phường Quan Hoa,8/8/2016, 30m2
600.000 đồng/tháng, Huyện Từ Liêm, Phường Đức Thắng,7/8/2016, 12m2
Thỏa thuận, Quận Thanh Xuân,Địa chỉ: Phòng 107B - E11 -Phường Thanh Xuân Bắc,7/8/2016, 18m2
2.25 triệu/tháng, Quận Hoàng Mai, Phường Vĩnh Hưng,7/8/2016, 25m2
1.6 triệu/tháng, Quận Cầu Giấy, Phường Mai Dịch,6/8/2016, 17m2
2.2 triệu/tháng, Quận Thanh Xuân, Phường Khương Đình,6/8/2016, 30m2
2.5 triệu/tháng, Quận Đống Đa, Phường Ô Chợ Dừa,6/8/2016, 20m2
3.8 triệu/tháng, Quận Đống Đa,Địa chỉ: Văn Chương,6/8/2016, 30m2
25 triệu/tháng, Quận Hoàng Mai, Phường Định Công,5/8/2016, 123m2
Thỏa thuận, phường Mộ Lao,Địa chỉ: SN 156 đường Thanh Bình,5/8/2016, 15m2
3 triệu/tháng, Quận Hoàng Mai, Phường Tương Mai,4/8/2016, 56m2
750.000 đồng/tháng, Huyện Gia Lâm,Địa chỉ: Số 60 đường Yên Thường,4/8/2016, 16m2
1.6 triệu/tháng, Quận Hà Đông, Phường Hà Cầu,3/8/2016, 20m2
1.3 triệu/tháng, Quận Hai Bà Trưng,Địa chỉ: Phường Minh Khai,1/8/2016, 13m2
1.2 triệu/tháng, Đống Đa,Địa chỉ: 210A Trường Chinh,27/07/2016, 12m2
Thỏa thuận, Quận Đống Đa, Phường Quốc Tử Giám,27/07/2016, 35m2
2 triệu/tháng, Quận Tây Hồ, Phường Bưởi,26/07/2016, 30m2
1.8 triệu/tháng, Quận Ba Đình, Phường Đội Cấn,26/07/2016, 21m2
2.8 triệu/tháng, Quận Đống Đa, Phường Trung Liệt,26/07/2016, 20m2
1 triệu/tháng, Quận Hà Đông, Phường Hà Cầu,22/07/2016, 13m2
1.8 triệu/tháng, Huyện Nam Từ Liêm, phố Mễ Trì Hạ,22/07/2016, 20m2
1.8 triệu/tháng, Quận Cầu Giấy,Địa chỉ: Phường Yên Hòa,21/07/2016, 35m2
1.5 triệu/tháng, Quận Hoàng Mai,Địa chỉ: Số nhà 57 ngách 11 ngõ 107 Vĩnh Hưng,21/07/2016, 15m2
7.5 triệu/tháng, Quận Hai Bà Trưng, Phường Bạch Mai,21/07/2016, 75m2
1.8 triệu/tháng, Quận Hoàn Kiếm, Phường Cửa Đông,14/07/2016, 15m2
Thỏa thuận, Quận Bắc Từ Liêm, Phường Đức Thắng,13/07/2016, 20m2
2.6 triệu/tháng, Quận Hai Bà Trưng, Phường Bạch Đằng,13/07/2016, 28m2
2.5 triệu/tháng, Quận Cầu Giấy, Phường Mai Dịch,7/7/2016, 25m2
3 triệu/tháng, Quận Cầu Giấy, Phường Trung Hòa,6/7/2016, 30m2
1.8 triệu/tháng, Quận Cầu Giấy, Phường Yên Hòa,6/7/2016, 30m2
1.5 triệu/tháng, Quận Thanh Xuân, Phường Nhân Chính,6/7/2016, 20m2
2.5 triệu/tháng, Quận Thanh Xuân,Địa chỉ: Vũ Tông Phan,6/7/2016, 25m2
1.9 triệu/tháng, Quận Cầu Giấy, Phường Quan Hoa,5/7/2016, 20m2
Thỏa thuận, Quận Hoàng Mai,Địa chỉ: Minh Khai,4/7/2016, 20m2
Thỏa thuận, Cầu Giấy, Trần Duy Hưng,4/7/2016, 25m2
900.000 đồng/tháng, Quận Thanh Xuân, Phường Khương Trung,4/7/2016, 12m2
Thỏa thuận, Quận Thanh Xuân, Phường Khương Đình,4/7/2016, 23m2
2.5 triệu/tháng, Quận Đống Đa, Phường Láng Thượng,4/7/2016, 60m2
2 triệu/tháng, Quận Hoàng Mai, Phường Định Công,4/7/2016, 20m2
Thỏa thuận, Quận Hoàng Mai, Phường Mai Động,3/7/2016, 6m2
1.7 triệu/tháng, Quận Đống Đa,Địa chỉ: 185 Chùa Láng,3/7/2016, 15m2
1.5 triệu/tháng, Quận Hai Bà Trưng, Phường Bạch Mai,1/7/2016, 14m2
Thỏa thuận, Quận Cầu Giấy, Phường Yên Hòa,30/06/2016, 35m2
2 triệu/tháng, Quận Hà Đông, Phường Văn Quán,30/06/2016, 25m2
2 triệu/tháng, Cầu Giấy, Trung Hòa,30/06/2016, 15m2
3 triệu/tháng, Quận Thanh Xuân, Phường Nhân Chính,5/4/2020, 30m2
2.3 triệu/tháng, Huyện Thanh Trì, Xã Tân Triều,2/4/2020, 15m2
4.5 triệu/tháng, Quận Cầu Giấy, Phường Mai Dịch,1/4/2020, 35m2
3.15 triệu/tháng, Quận Ba Đình, Phường Nguyễn Trung Trực,31/03/2020, 20m2
2.6 triệu/tháng, Quận Cầu Giấy, Phường Quan Hoa,31/03/2020, 20m2
2 triệu/tháng, Quận Đống Đa, Phường Trung Liệt,29/03/2020, 15m2
1.7 triệu/tháng, Quận Cầu Giấy, Phường Yên Hòa,29/03/2020, 10m2
2.5 triệu/tháng, Quận Bắc Từ Liêm, Phường Phúc Diễn,28/03/2020, 30m2
2.5 triệu/tháng, Quận Hoàng Mai, Phường Thanh Trì,28/03/2020, 30m2
1.2 triệu/tháng, Quận Hoàng Mai, Phường Tân Mai,28/03/2020, 20m2
2.4 triệu/tháng, Quận Bắc Từ Liêm, Phường Cổ Nhuế 2,27/03/2020, 25m2
1.4 triệu/tháng, Quận Nam Từ Liêm,Địa chỉ: Phường Mỹ Đình 1,27/03/2020, 20m2
1 triệu/tháng, Quận Long Biên, Phường Ngọc Thụy,26/03/2020, 10m2
1.7 triệu/tháng, Quận Cầu Giấy, Phường Yên Hòa,25/03/2020, 15m2
2.2 triệu/tháng, Quận Hoàng Mai, Phường Mai Động,25/03/2020, 18m2
3.5 triệu/tháng, Quận Cầu Giấy,Địa chỉ: Phường Yên Hòa,25/03/2020, 30m2
2.3 triệu/tháng, Quận Đống Đa, Phường Láng Thượng,24/03/2020, 30m2
3 triệu/tháng, Quận Đống Đa, Phường Khương Thượng,24/03/2020, 45m2
1.7 triệu/tháng, Quận Cầu Giấy, Phường Quan Hoa,24/03/2020, 15m2
3.4 triệu/tháng, Quận Cầu Giấy, Phường Trung Hòa,23/03/2020, 28m2
2 triệu/tháng, Quận Hoàng Mai, Phường Tân Mai,21/03/2020, 20m2
1.7 triệu/tháng, Quận Thanh Xuân, Phường Khương Đình,8/3/2020, 20m2
2 triệu/tháng, Quận Ba Đình, Phường Đội Cấn,8/3/2020, 10m2
2.5 triệu/tháng, Quận Hoàng Mai, Phường Định Công,7/3/2020, 30m2
3.3 triệu/tháng, Quận Nam Từ Liêm,Địa chỉ: Phường Phú Đô,6/3/2020, 25m2
2.3 triệu/tháng, Quận Thanh Xuân, Phường Khương Trung,6/3/2020, 16m2
4.2 triệu/tháng, Quận Hoàng Mai, Phường Hoàng Liệt,5/3/2020, 35m2
4 triệu/tháng, Quận Hà Đông,Địa chỉ: Phường Mỗ Lao,5/3/2020, 35m2
3 triệu/tháng, Quận Đống Đa, Phường Thịnh Quang,5/3/2020, 20m2
2.3 triệu/tháng, Quận Đống Đa, Phường Láng Thượng,5/3/2020, 16m2
5.5 triệu/tháng, Quận Cầu Giấy, Phường Trung Hòa,4/3/2020, 35m2
3 triệu/tháng, Quận Hai Bà Trưng, Phường Vĩnh Tuy,4/3/2020, 19m2
2.5 triệu/tháng, Quận Hoàng Mai, Phường Lĩnh Nam,4/3/2020, 20m2
2.7 triệu/tháng, Quận Hoàng Mai, Phường Lĩnh Nam,4/3/2020, 30m2
2.2 triệu/tháng, Quận Hoàng Mai, Phường Hoàng Văn Thụ,3/3/2020, 18m2
4 triệu/tháng, Quận Cầu Giấy, Phường Yên Hòa,29/02/2020, 45m2
1 triệu/tháng, Quận Bắc Từ Liêm, Phường Phú Diễn,29/02/2020, 17m2
2.5 triệu/tháng, Quận Nam Từ Liêm,Địa chỉ: Phường Mễ Trì,29/02/2020, 30m2
2 triệu/tháng, Quận Cầu Giấy, Phường Nghĩa Tân,28/02/2020, 20m2
4.5 triệu/tháng, Quận Nam Từ Liêm,Địa chỉ: Phường Mỹ Đình 2,28/02/2020, 39m2
1.6 triệu/tháng, Huyện Thanh Trì, Xã Ngọc Hồi,27/02/2020, 25m2
2 triệu/tháng, Quận Hà Đông, Phường Phú La,27/02/2020, 20m2
5.5 triệu/tháng, Quận Ba Đình, Phường Ngọc Khánh,27/02/2020, 25m2
3.2 triệu/tháng, Quận Bắc Từ Liêm, Phường Xuân Đỉnh,27/02/2020, 30m2
1.2 triệu/tháng, Huyện Đông Anh,Địa chỉ: Xã Vĩnh Ngọc,26/02/2020, 25m2
5.5 triệu/tháng, Quận Cầu Giấy, Phường Dịch Vọng,26/02/2020, 40m2
2.5 triệu/tháng, Quận Thanh Xuân, Phường Thượng Đình,26/02/2020, 18m2
1 triệu/tháng, Quận Hoàng Mai, Phường Trần Phú,26/02/2020, 14m2
1.3 triệu/tháng, Quận Đống Đa, Phường Khâm Thiên,26/02/2020, 9m2
4 triệu/tháng, Quận Nam Từ Liêm,Địa chỉ: Phường Mễ Trì,26/02/2020, 40m2
2.6 triệu/tháng, Quận Nam Từ Liêm,Địa chỉ: Phường Mễ Trì,25/02/2020, 25m2
4.2 triệu/tháng, Quận Hà Đông, Phường Mỗ Lao,25/02/2020, 40m2
4 triệu/tháng, Quận Tây Hồ, Phường Tứ Liên,24/02/2020, 25m2
2.5 triệu/tháng, Quận Cầu Giấy, Phường Yên Hòa,24/02/2020, 30m2
3.5 triệu/tháng, Quận Thanh Xuân, Phường Phương Liệt,24/02/2020, 20m2
2.2 triệu/tháng, Quận Hai Bà Trưng, Phường Thanh Lương,24/02/2020, 20m2
4.3 triệu/tháng, Quận Cầu Giấy, Phường Dịch Vọng,23/02/2020, 40m2
3.9 triệu/tháng, Quận Hà Đông, Phường La Khê,23/02/2020, 30m2
2.5 triệu/tháng, Quận Hai Bà Trưng, Phường Thanh Lương,23/02/2020, 20m2
2.3 triệu/tháng, Quận Hoàng Mai, Phường Định Công,22/02/2020, 25m2
2.5 triệu/tháng, Quận Hoàng Mai, Phường Thịnh Liệt,22/02/2020, 20m2
2.7 triệu/tháng, Quận Bắc Từ Liêm,Địa chỉ: Đường Hoàng Công Chất,22/02/2020, 20m2
4.6 triệu/tháng, Quận Cầu Giấy, Phường Trung Hòa,22/02/2020, 30m2
3.5 triệu/tháng, Quận Đống Đa, Phường Láng Hạ,22/02/2020, 33m2
2.5 triệu/tháng, Quận Nam Từ Liêm,Địa chỉ: Phường Tây Mỗ,22/02/2020, 35m2
3 triệu/tháng, Quận Cầu Giấy, Phường Dịch Vọng Hậu,21/02/2020, 20m2
3.3 triệu/tháng, Quận Cầu Giấy, Phường Mai Dịch,21/02/2020, 25m2
6.5 triệu/tháng, Quận Cầu Giấy, Phường Trung Hòa,21/02/2020, 35m2
4 triệu/tháng, Quận Hoàng Mai, Phường Lĩnh Nam,20/02/2020, 30m2
4.8 triệu/tháng, Quận Cầu Giấy, Phường Quan Hoa,20/02/2020, 45m2
3.6 triệu/tháng, Quận Nam Từ Liêm, Phường Trung Văn,20/02/2020, 35m2
1.3 triệu/tháng, Quận Hoàng Mai, Phường Hoàng Liệt,20/02/2020, 20m2
1.5 triệu/tháng, Quận Cầu Giấy, Phường Dịch Vọng,19/02/2020, 120m2
2.5 triệu/tháng, Quận Cầu Giấy, Phường Nghĩa Đô,19/02/2020, 17m2
2.7 triệu/tháng, Quận Đống Đa, Phường Phương Mai,19/02/2020, 20m2
2 triệu/tháng, Quận Hoàng Mai, Phường Hoàng Văn Thụ,19/02/2020, 20m2
5 triệu/tháng, Quận Nam Từ Liêm,Địa chỉ: Phường Mễ Trì,19/02/2020, 28m2
2.5 triệu/tháng, Quận Hoàng Mai, Phường Hoàng Liệt,19/02/2020, 20m2
1.7 triệu/tháng, Quận Đống Đa, Phường Trung Tự,18/02/2020, 20m2
5.5 triệu/tháng, Quận Cầu Giấy, Phường Dịch Vọng,18/02/2020, 50m2
4 triệu/tháng, Quận Đống Đa,Địa chỉ: Ngõ Yên Thế Đường Nguyễn Thái Học,18/02/2020, 40m2
3.1 triệu/tháng, Quận Ba Đình, Phường Liễu Giai,17/02/2020, 20m2
2.2 triệu/tháng, Quận Hoàng Mai, Phường Trần Phú,16/02/2020, 35m2
2.7 triệu/tháng, Quận Nam Từ Liêm,Địa chỉ: Phường Mễ Trì,14/02/2020, 22m2
3 triệu/tháng, Quận Hà Đông, Phường Văn Quán,14/02/2020, 68m2
3.2 triệu/tháng, Quận Tây Hồ, Phường Bưởi,13/02/2020, 26m2
2.7 triệu/tháng, Quận Long Biên, Phường Bồ Đề,13/02/2020, 28m2
2.2 triệu/tháng, Quận Hoàng Mai, Phường Định Công,13/02/2020, 26m2
2.5 triệu/tháng, Quận Long Biên, Phường Bồ Đề,13/02/2020, 26m2
3 triệu/tháng, Quận Hoàn Kiếm, Phường Phúc Tân,13/02/2020, 25m2
3.2 triệu/tháng, Quận Hoàn Kiếm, Phường Phúc Tân,13/02/2020, 23m2
2.7 triệu/tháng, Quận Hoàng Mai, Phường Hoàng Liệt,13/02/2020, 20m2
1.35 triệu/tháng, Quận Cầu Giấy, Phường Trung Hòa,13/02/2020, 100m2
5 triệu/tháng, Quận Ba Đình, Phường Trúc Bạch,13/02/2020, 30m2
1.6 triệu/tháng, Quận Thanh Xuân, Phường Thượng Đình,12/2/2020, 16m2
1.5 triệu/tháng, Quận Hoàng Mai, Phường Yên Sở,12/2/2020, 15m2
1.5 triệu/tháng, Quận Nam Từ Liêm,Địa chỉ: Phường Mỹ Đình 1,12/2/2020, 25m2
2 triệu/tháng, Quận Tây Hồ, Phường Xuân La,12/2/2020, 22m2
2.5 triệu/tháng, Quận Nam Từ Liêm,Địa chỉ: Phường Mễ Trì,11/2/2020, 28m2
5 triệu/tháng, Quận Hoàng Mai, Phường Giáp Bát,11/2/2020, 40m2
2.6 triệu/tháng, Quận Bắc Từ Liêm, Phường Phúc Diễn,11/2/2020, 25m2
1.6 triệu/tháng, Quận Thanh Xuân, Phường Nhân Chính,11/2/2020, 30m2
3 triệu/tháng, Quận Bắc Từ Liêm, Phường Cổ Nhuế 2,9/2/2020, 47m2
2 triệu/tháng, Quận Thanh Xuân, Phường Hạ Đình,9/2/2020, 15m2
2.5 triệu/tháng, Quận Bắc Từ Liêm, Phường Xuân Đỉnh,9/2/2020, 20m2
2.8 triệu/tháng, Quận Nam Từ Liêm,Địa chỉ: Phường Mỹ Đình 2,9/2/2020, 25m2
2 triệu/tháng, Quận Đống Đa, Phường Kim Liên,8/2/2020, 20m2
1.5 triệu/tháng, Quận Đống Đa, Phường Hàng Bột,8/2/2020, 30m2
2.5 triệu/tháng, Quận Đống Đa, Phường Khương Thượng,5/2/2020, 22m2
1.5 triệu/tháng, Quận Cầu Giấy, Phường Yên Hòa,4/2/2020, 120m2
3.5 triệu/tháng, Quận Nam Từ Liêm,Địa chỉ: Phường Trung Văn,3/2/2020, 25m2
1.7 triệu/tháng, Quận Hoàng Mai, Phường Định Công,3/2/2020, 14m2
2 triệu/tháng, Quận Ba Đình, Phường Đội Cấn,3/2/2020, 17m2
2.4 triệu/tháng, Quận Bắc Từ Liêm, Phường Cổ Nhuế 2,3/2/2020, 25m2
4 triệu/tháng, Quận Hai Bà Trưng, Phường Đồng Tâm,2/2/2020, 35m2
2 triệu/tháng, Quận Hoàng Mai, Phường Mai Động,1/2/2020, 18m2
4.5 triệu/tháng, Quận Nam Từ Liêm, Phường Mỹ Đình 2,1/2/2020, 25m2
2.2 triệu/tháng, Quận Ba Đình, Phường Ngọc Hà,1/2/2020, 20m2
1.6 triệu/tháng, Quận Hoàng Mai, Phường Mai Động,31/01/2020, 25m2
Thỏa thuận, Quận Cầu Giấy, Phường Mai Dịch,31/01/2020, 15m2
3 triệu/tháng, Quận Hoàng Mai, Phường Thanh Trì,30/01/2020, 30m2
